Date,Country,State,Lat,Long,Cases,Type
3/19/2020,US,Arizona,33.7298,-111.4312,1,recovered
3/19/2020,US,Arkansas,34.9697,-92.3731,0,recovered
3/19/2020,US,California,36.1162,-119.6816,6,recovered
3/19/2020,US,Colorado,39.0598,-105.3111,0,recovered
3/19/2020,US,Connecticut,41.5978,-72.7554,0,recovered
3/19/2020,US,Delaware,39.3185,-75.5071,0,recovered
3/19/2020,US,District of Columbia,38.8974,-77.0268,0,recovered
3/19/2020,US,Florida,27.7663,-81.6868,1,recovered
3/19/2020,US,Georgia,33.0406,-83.6431,0,recovered
3/19/2020,US,Guam,13.4443,144.7937,0,recovered
3/19/2020,US,Hawaii,21.0943,-157.4983,0,recovered
3/19/2020,US,Idaho,44.2405,-114.4788,0,recovered
3/19/2020,US,Illinois,40.3495,-88.9861,2,recovered
3/19/2020,US,Indiana,39.8494,-86.2583,0,recovered
3/19/2020,US,Iowa,42.0115,-93.2105,0,recovered
3/19/2020,US,Kansas,38.5266,-96.7265,0,recovered
3/19/2020,US,Kentucky,37.6681,-84.6701,1,recovered
3/19/2020,US,Louisiana,31.1695,-91.8678,0,recovered
3/19/2020,US,Maine,44.6939,-69.3819,0,recovered
3/19/2020,US,Maryland,39.0639,-76.8021,4,recovered
3/19/2020,US,Massachusetts,42.2302,-71.5301,1,recovered
3/19/2020,US,Michigan,43.3266,-84.5361,0,recovered
3/19/2020,US,Minnesota,45.6945,-93.9002,0,recovered
3/19/2020,US,Mississippi,32.7416,-89.6787,0,recovered
3/19/2020,US,Missouri,38.4561,-92.2884,0,recovered
3/19/2020,US,Montana,46.9219,-110.4544,0,recovered
3/19/2020,US,Nebraska,41.1254,-98.2681,0,recovered
3/19/2020,US,Nevada,38.3135,-117.0554,0,recovered
3/19/2020,US,New Hampshire,43.4525,-71.5639,0,recovered
3/19/2020,US,New Jersey,40.2989,-74.521,1,recovered
3/19/2020,US,New Mexico,34.8405,-106.2485,0,recovered
3/19/2020,US,New York,42.1657,-74.9481,1,recovered
3/19/2020,US,North Carolina,35.6301,-79.8064,0,recovered
3/19/2020,US,North Dakota,47.5289,-99.784,0,recovered
3/19/2020,US,N. Mariana Islands,N.MarianaIslands,N.MarianaIslands,0,recovered
3/19/2020,US,Ohio,40.3888,-82.7649,0,recovered
3/19/2020,US,Oklahoma,35.5653,-96.9289,0,recovered
3/19/2020,US,Oregon,44.572,-122.0709,0,recovered
3/19/2020,US,Pennsylvania,40.5908,-77.2098,0,recovered
3/19/2020,US,Puerto Rico,18.2208,-66.5901,0,recovered
3/19/2020,US,Rhode Island,41.6809,-71.5118,0,recovered
3/19/2020,US,South Carolina,33.8569,-80.945,0,recovered
3/19/2020,US,South Dakota,44.2998,-99.4388,0,recovered
3/19/2020,US,Tennessee,35.7478,-86.6923,0,recovered
3/19/2020,US,Texas,31.0545,-97.5635,0,recovered
3/19/2020,US,U.S. Virgin Islands,U.S.VirginIslands,U.S.VirginIslands,0,recovered
3/19/2020,US,Utah,40.15,-111.8624,0,recovered
3/19/2020,US,Vermont,44.0459,-72.7107,0,recovered
3/19/2020,US,Virginia,37.7693,-78.17,1,recovered
3/19/2020,US,Washington,47.4009,-121.4905,89,recovered
3/19/2020,US,West Virginia,38.4912,-80.9545,0,recovered
3/19/2020,US,Wisconsin,44.2685,-89.6165,1,recovered
3/19/2020,US,Wyoming,42.756,-107.3025,0,recovered
3/19/2020,US,As of 19 March 2020 (UTC) · History of cases: United States,Asof19March2020(UTC)·Historyofcases:UnitedStates,Asof19March2020(UTC)·Historyofcases:UnitedStates,As of 19 March 2020 (UTC) · History of cases: United States,recovered
3/19/2020,US,Alabama,32.3182,-86.9023,0,death
3/19/2020,US,Alaska,61.3707,-152.4044,0,death
3/19/2020,US,American Samoa,AmericanSamoa,AmericanSamoa,0,death
3/19/2020,US,Arizona,33.7298,-111.4312,0,death
3/19/2020,US,Arkansas,34.9697,-92.3731,0,death
3/19/2020,US,California,36.1162,-119.6816,16,death
3/19/2020,US,Colorado,39.0598,-105.3111,2,death
3/19/2020,US,Connecticut,41.5978,-72.7554,2,death
3/19/2020,US,Delaware,39.3185,-75.5071,0,death
3/19/2020,US,District of Columbia,38.8974,-77.0268,0,death
3/19/2020,US,Florida,27.7663,-81.6868,8,death
3/19/2020,US,Georgia,33.0406,-83.6431,4,death
3/19/2020,US,Guam,13.4443,144.7937,0,death
3/19/2020,US,Hawaii,21.0943,-157.4983,0,death
3/19/2020,US,Idaho,44.2405,-114.4788,0,death
3/19/2020,US,Illinois,40.3495,-88.9861,1,death
3/19/2020,US,Indiana,39.8494,-86.2583,2,death
3/19/2020,US,Iowa,42.0115,-93.2105,0,death
3/19/2020,US,Kansas,38.5266,-96.7265,1,death
3/19/2020,US,Kentucky,37.6681,-84.6701,1,death
3/19/2020,US,Louisiana,31.1695,-91.8678,7,death
3/19/2020,US,Maine,44.6939,-69.3819,0,death
3/19/2020,US,Maryland,39.0639,-76.8021,0,death
3/19/2020,US,Massachusetts,42.2302,-71.5301,0,death
3/19/2020,US,Michigan,43.3266,-84.5361,1,death
3/19/2020,US,Minnesota,45.6945,-93.9002,0,death
3/19/2020,US,Mississippi,32.7416,-89.6787,0,death
3/19/2020,US,Missouri,38.4561,-92.2884,1,death
3/19/2020,US,Montana,46.9219,-110.4544,0,death
3/19/2020,US,Nebraska,41.1254,-98.2681,0,death
3/19/2020,US,Nevada,38.3135,-117.0554,1,death
3/19/2020,US,New Hampshire,43.4525,-71.5639,0,death
3/19/2020,US,New Jersey,40.2989,-74.521,5,death
3/19/2020,US,New Mexico,34.8405,-106.2485,0,death
3/19/2020,US,New York,42.1657,-74.9481,20,death
3/19/2020,US,North Carolina,35.6301,-79.8064,0,death
3/19/2020,US,North Dakota,47.5289,-99.784,0,death
3/19/2020,US,N. Mariana Islands,N.MarianaIslands,N.MarianaIslands,0,death
3/19/2020,US,Ohio,40.3888,-82.7649,0,death
3/19/2020,US,Oklahoma,35.5653,-96.9289,0,death
3/19/2020,US,Oregon,44.572,-122.0709,3,death
3/19/2020,US,Pennsylvania,40.5908,-77.2098,1,death
3/19/2020,US,Puerto Rico,18.2208,-66.5901,0,death
3/19/2020,US,Rhode Island,41.6809,-71.5118,0,death
3/19/2020,US,South Carolina,33.8569,-80.945,2,death
3/19/2020,US,South Dakota,44.2998,-99.4388,1,death
3/19/2020,US,Tennessee,35.7478,-86.6923,0,death
3/19/2020,US,Texas,31.0545,-97.5635,3,death
3/19/2020,US,U.S. Virgin Islands,U.S.VirginIslands,U.S.VirginIslands,0,death
3/19/2020,US,Utah,40.15,-111.8624,0,death
3/19/2020,US,Vermont,44.0459,-72.7107,0,death
3/19/2020,US,Virginia,37.7693,-78.17,2,death
3/19/2020,US,Washington,47.4009,-121.4905,68,death
3/19/2020,US,West Virginia,38.4912,-80.9545,0,death
3/19/2020,US,Wisconsin,44.2685,-89.6165,0,death
3/19/2020,US,Wyoming,42.756,-107.3025,0,death
3/19/2020,US,As of 19 March 2020 (UTC) · History of cases: United States,Asof19March2020(UTC)·Historyofcases:UnitedStates,Asof19March2020(UTC)·Historyofcases:UnitedStates,As of 19 March 2020 (UTC) · History of cases: United States,death
